Word,Label,Label_num
have,O,17
been,O,17
signed,O,17
but,O,17
not,O,17
commenced,O,17
.,O,17
Note,O,17
7—Equity,O,17
Dividends,O,17
Cash,B-kpi,2
dividends,E-kpi,8
declared,O,17
in,O,17
2021,O,17
totaled,O,17
$,O,17
12.98,S-cy,19
per,O,17
share,O,17
",",O,17
as,O,17
compared,O,17
to,O,17
$,O,17
2.70,S-py,26
per,O,17
share,O,17
in,O,17
2020,O,17
.,O,17
Dividends,S-kpi,24
in,O,17
2021,O,17
included,O,17
a,O,17
special,B-thereof,5
dividend,E-thereof,11
of,O,17
$,O,17
10.00,S-cy,19
per,O,17
share,O,17
",",O,17
resulting,O,17
in,O,17
an,O,17
aggregate,B-kpi,2
payment,E-kpi,8
of,O,17
approximately,O,17
$,O,17
"4,430",S-cy,19
.,O,17
The,O,17
Company,O,17
's,O,17
current,B-kpi,2
quarterly,I-kpi,14
dividend,I-kpi,14
rate,E-kpi,8
is,O,17
$,O,17
0.79,S-cy,19
per,B-attr,0
share,E-attr,6
.,O,17
Stock,O,17
Repurchase,O,17
Programs,O,17
The,O,17
Company,O,17
's,O,17
stock,B-kpi,2
repurchase,I-kpi,14
program,E-kpi,8
is,O,17
conducted,O,17
under,O,17
a,O,17
$,O,17
"4,000",O,17
authorization,O,17
by,O,17
the,O,17
Board,O,17
of,O,17
Directors,O,17
",",O,17
which,O,17
expires,O,17
in,O,17
April,O,17
2023,O,17
.,O,17
As,O,17
of,O,17
the,O,17
end,O,17
of,O,17
2021,O,17
",",O,17
the,O,17
remaining,B-kpi,2
amount,I-kpi,14
available,I-kpi,14
under,I-kpi,14
the,I-kpi,14
approved,I-kpi,14
plan,E-kpi,8
was,O,17
$,O,17
"3,250",S-cy,19
.,O,17
Credit,B-kpi,2
and,I-kpi,14
debit,I-kpi,14
card,I-kpi,14
receivables,E-kpi,8
were,O,17
$,O,17
"1,636",S-cy,19
and,O,17
$,O,17
"1,434",S-py,26
at,O,17
the,O,17
end,O,17
of,O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
Credit,B-kpi,2
and,I-kpi,14
debit,I-kpi,14
card,I-kpi,14
receivables,E-kpi,8
were,O,17
$,O,17
"1,636",S-cy,19
and,O,17
$,O,17
"1,434",S-py,26
at,O,17
the,O,17
end,O,17
of,O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
At,O,17
the,O,17
end,O,17
of,O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
these,O,17
insurance,B-thereof,5
liabilities,E-thereof,11
were,O,17
$,O,17
"1,188",S-cy,19
and,O,17
$,O,17
"1,222",S-py,26
in,O,17
the,O,17
aggregate,O,17
",",O,17
respectively,O,17
",",O,17
and,O,17
were,O,17
included,O,17
in,O,17
accrued,B-kpi,2
salaries,I-kpi,14
and,I-kpi,14
benefits,I-kpi,14
and,I-kpi,14
other,I-kpi,14
current,I-kpi,14
liabilities,E-kpi,8
in,O,17
the,O,17
consolidated,O,17
balance,O,17
sheets,O,17
",",O,17
classified,O,17
based,O,17
on,O,17
their,O,17
nature,O,17
.,O,17
The,O,17
aggregate,O,17
notional,O,17
amounts,O,17
of,O,17
open,B-kpi,2
",",I-kpi,14
unsettled,I-kpi,14
forward,I-kpi,14
foreign-exchange,I-kpi,14
contracts,E-kpi,8
were,O,17
$,O,17
"1,036",S-cy,19
and,O,17
$,O,17
704,S-py,26
at,O,17
the,O,17
end,O,17
of,O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
Deferred,B-kpi,2
membership,I-kpi,14
fees,E-kpi,8
at,O,17
the,O,17
end,O,17
of,O,17
2020,O,17
and,O,17
2019,O,17
were,O,17
$,O,17
"1,851",S-cy,19
and,O,17
$,O,17
"1,711",S-py,26
",",O,17
respectively,O,17
.,O,17
For,O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
the,B-attr,0
net,I-attr,12
reduction,E-attr,6
in,O,17
sales,S-kpi,24
was,O,17
$,O,17
"1,707",S-cy,19
",",O,17
$,O,17
"1,537",S-py,26
",",O,17
and,O,17
$,O,17
"1,394",S-py1,27
respectively,O,17
.,O,17
Note,O,17
2—Acquisition,O,17
of,O,17
Innovel,O,17
On,O,17
March,O,17
17,O,17
",",O,17
2020,O,17
",",O,17
the,B-attr,0
Company,I-attr,12
acquired,I-attr,12
Innovel,I-attr,12
Solutions,I-attr,12
for,E-attr,6
$,O,17
998,S-cy,19
",",O,17
using,O,17
existing,O,17
cash,B-kpi,2
and,I-kpi,14
cash,I-kpi,14
equivalents,E-kpi,8
.,O,17
As,O,17
part,O,17
of,O,17
the,O,17
acquisition,O,17
",",O,17
in,O,17
the,O,17
fourth,O,17
quarter,O,17
of,O,17
2020,O,17
",",O,17
a,O,17
payment,S-kpi,24
of,O,17
$,O,17
25,S-cy,19
was,O,17
made,O,17
relating,O,17
to,O,17
certain,O,17
holdbacks,O,17
.,O,17
The,O,17
net,B-kpi,2
purchase,I-kpi,14
price,E-kpi,8
of,O,17
$,O,17
998,S-cy,19
was,O,17
allocated,O,17
to,O,17
tangible,B-kpi,2
and,I-kpi,14
intangible,I-kpi,14
assets,E-kpi,8
of,O,17
$,O,17
283,S-cy,19
and,O,17
liabilities,B-kpi,2
assumed,E-kpi,8
of,O,17
$,O,17
219,S-cy,19
",",O,17
based,O,17
on,O,17
their,O,17
preliminary,O,17
fair,O,17
values,O,17
on,O,17
the,O,17
acquisition,O,17
date,O,17
.,O,17
The,O,17
remaining,O,17
unallocated,O,17
net,O,17
purchase,O,17
price,O,17
of,O,17
$,O,17
934,S-cy,19
was,O,17
recorded,O,17
as,O,17
goodwill,S-kpi,24
.,O,17
Note,O,17
4—Fair,O,17
Value,O,17
Measurement,O,17
Assets,O,17
and,O,17
Liabilities,O,17
Measured,O,17
at,O,17
Fair,O,17
Value,O,17
on,O,17
a,O,17
Recurring,O,17
Basis,O,17
The,O,17
table,O,17
below,O,17
presents,O,17
information,O,17
regarding,O,17
the,O,17
Company,O,17
’s,O,17
financial,B-kpi,2
assets,E-kpi,8
and,O,17
financial,O,17
liabilities,O,17
that,O,17
are,O,17
measured,O,17
at,O,17
fair,O,17
value,O,17
on,O,17
a,O,17
recurring,O,17
basis,O,17
and,O,17
indicate,O,17
the,O,17
level,O,17
within,O,17
the,O,17
hierarchy,O,17
reflecting,O,17
the,O,17
valuation,O,17
techniques,O,17
utilized,O,17
to,O,17
determine,O,17
such,O,17
fair,O,17
value,O,17
.,O,17
____________,O,17
(,O,17
1,O,17
),O,17
At,O,17
August,O,17
30,O,17
",",O,17
2020,O,17
",",O,17
$,O,17
60,S-cy,19
cash,B-thereof,5
and,I-thereof,16
cash,I-thereof,16
equivalents,E-thereof,11
and,O,17
$,O,17
448,S-cy,19
short-term,B-thereof,5
investments,E-thereof,11
are,O,17
included,O,17
in,O,17
the,O,17
accompanying,O,17
consolidated,O,17
balance,O,17
sheets,O,17
.,O,17
At,O,17
September,O,17
1,O,17
",",O,17
2019,O,17
",",O,17
$,O,17
44,S-py,26
cash,B-kpi,2
and,I-kpi,14
cash,I-kpi,14
equivalents,E-kpi,8
and,O,17
$,O,17
722,S-py,26
short-term,B-kpi,2
investments,E-kpi,8
are,O,17
included,O,17
in,O,17
the,O,17
consolidated,O,17
balance,O,17
sheets,O,17
.,O,17
The,O,17
table,O,17
below,O,17
presents,O,17
information,O,17
regarding,O,17
the,O,17
Company,O,17
’s,O,17
financial,B-kpi,2
assets,E-kpi,8
and,O,17
financial,O,17
liabilities,O,17
that,O,17
are,O,17
measured,O,17
at,O,17
fair,O,17
value,O,17
on,O,17
a,O,17
recurring,O,17
basis,O,17
and,O,17
indicate,O,17
the,O,17
level,O,17
within,O,17
the,O,17
hierarchy,O,17
reflecting,O,17
the,O,17
valuation,O,17
techniques,O,17
utilized,O,17
to,O,17
determine,O,17
such,O,17
fair,O,17
value,O,17
.,O,17
____________,O,17
(,O,17
1,O,17
),O,17
At,O,17
August,O,17
30,O,17
",",O,17
2020,O,17
",",O,17
$,O,17
60,S-cy,19
cash,B-thereof,5
and,I-thereof,16
cash,I-thereof,16
equivalents,E-thereof,11
and,O,17
$,O,17
448,S-cy,19
short-term,B-thereof,5
investments,E-thereof,11
are,O,17
included,O,17
in,O,17
the,O,17
accompanying,O,17
consolidated,O,17
balance,O,17
sheets,O,17
.,O,17
At,O,17
September,O,17
1,O,17
",",O,17
2019,O,17
",",O,17
$,O,17
44,S-py,26
cash,B-kpi,2
and,I-kpi,14
cash,I-kpi,14
equivalents,E-kpi,8
and,O,17
$,O,17
722,S-py,26
short-term,B-kpi,2
investments,E-kpi,8
are,O,17
included,O,17
in,O,17
the,O,17
consolidated,O,17
balance,O,17
sheets,O,17
.,O,17
Note,O,17
5—Debt,O,17
Short-Term,B-kpi,2
Borrowings,E-kpi,8
The,O,17
Company,B-thereof,5
maintains,I-thereof,16
various,I-thereof,16
short-term,I-thereof,16
bank,I-thereof,16
credit,E-thereof,11
facilities,O,17
",",O,17
with,O,17
a,O,17
borrowing,O,17
capacity,O,17
of,O,17
$,O,17
967,S-cy,19
and,O,17
$,O,17
865,S-py,26
",",O,17
in,O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
As,O,17
of,O,17
August,O,17
30,O,17
",",O,17
2020,O,17
",",O,17
future,O,17
minimum,O,17
payments,O,17
during,O,17
the,O,17
next,O,17
five,O,17
fiscal,O,17
years,O,17
and,O,17
thereafter,O,17
are,O,17
as,O,17
follows,O,17
:,O,17
_______________,O,17
(,O,17
1,O,17
),O,17
Operating,O,17
lease,O,17
payments,O,17
have,O,17
not,O,17
been,O,17
reduced,O,17
by,O,17
future,B-kpi,2
sublease,I-kpi,14
income,E-kpi,8
of,O,17
$,O,17
101,S-cy,19
.,O,17
(,O,17
2,O,17
),O,17
Excludes,O,17
$,O,17
280,S-cy,19
of,O,17
lease,B-kpi,2
payments,E-kpi,8
for,O,17
leases,O,17
that,O,17
have,O,17
been,O,17
signed,O,17
but,O,17
not,O,17
commenced,O,17
.,O,17
As,O,17
of,O,17
September,O,17
1,O,17
",",O,17
2019,O,17
",",O,17
future,B-kpi,2
minimum,I-kpi,14
payments,E-kpi,8
",",O,17
net,O,17
of,O,17
sub-lease,O,17
income,O,17
of,O,17
$,O,17
105,S-py,26
",",O,17
under,O,17
noncancelable,O,17
operating,O,17
leases,O,17
with,O,17
terms,O,17
of,O,17
at,O,17
least,O,17
one,O,17
year,O,17
and,O,17
capital,O,17
leases,O,17
reported,O,17
under,O,17
ASC,O,17
840,O,17
were,O,17
as,O,17
follows,O,17
:,O,17
Note,O,17
7—Stockholders,O,17
’,O,17
Equity,B-kpi,2
Dividends,E-kpi,8
Cash,O,17
dividends,O,17
declared,O,17
in,O,17
2020,O,17
totaled,O,17
$,O,17
2.70,S-cy,19
per,O,17
share,O,17
",",O,17
as,O,17
compared,O,17
to,O,17
$,O,17
2.44,O,17
per,O,17
share,O,17
in,O,17
2019,O,17
.,O,17
The,O,17
Company,O,17
's,O,17
current,O,17
quarterly,B-kpi,2
dividend,I-kpi,14
rate,E-kpi,8
is,O,17
$,O,17
0.70,S-cy,19
per,O,17
share,O,17
.,O,17
Note,O,17
13—Quarterly,O,17
Financial,O,17
Data,O,17
(,O,17
Unaudited,O,17
),O,17
The,O,17
two,O,17
tables,O,17
that,O,17
follow,O,17
reflect,O,17
the,O,17
unaudited,O,17
quarterly,O,17
results,O,17
of,O,17
operations,O,17
for,O,17
2020,O,17
and,O,17
2019,O,17
.,O,17
_______________,O,17
(,O,17
1,O,17
),O,17
Includes,O,17
$,O,17
108,S-cy,19
of,O,17
incremental,B-kpi,2
wage,I-kpi,14
and,I-kpi,14
sanitation,I-kpi,14
costs,E-kpi,8
as,O,17
a,O,17
result,O,17
of,O,17
COVID-19,O,17
of,O,17
which,O,17
$,O,17
44,O,17
and,O,17
$,O,17
64,O,17
were,O,17
recorded,O,17
in,O,17
the,O,17
third,O,17
and,O,17
fourth,O,17
quarters,O,17
",",O,17
respectively,O,17
.,O,17
(,O,17
2,O,17
),O,17
Includes,O,17
$,O,17
456,S-cy,19
of,O,17
incremental,B-kpi,2
wage,I-kpi,14
and,I-kpi,14
sanitation,I-kpi,14
costs,E-kpi,8
as,O,17
a,O,17
result,O,17
of,O,17
COVID-19,O,17
of,O,17
which,O,17
$,O,17
239,O,17
and,O,17
$,O,17
217,O,17
were,O,17
recorded,O,17
in,O,17
the,O,17
third,O,17
and,O,17
fourth,O,17
quarters,O,17
",",O,17
respectively,O,17
.,O,17
(,O,17
3,O,17
),O,17
Includes,O,17
a,O,17
$,O,17
84,S-cy,19
benefit,B-attr,0
due,I-attr,12
to,I-attr,12
a,I-attr,12
partial,I-attr,12
reversal,I-attr,12
of,I-attr,12
an,I-attr,12
accrual,I-attr,12
for,I-attr,12
a,E-attr,6
product,B-kpi,2
tax,I-kpi,14
assessment,E-kpi,8
in,O,17
2019,O,17
.,O,17
The,O,17
two,O,17
tables,O,17
that,O,17
follow,O,17
reflect,O,17
the,O,17
unaudited,O,17
quarterly,O,17
results,O,17
of,O,17
operations,O,17
for,O,17
2020,O,17
and,O,17
2019,O,17
.,O,17
_______________,O,17
(,O,17
1,O,17
),O,17
Includes,O,17
$,O,17
108,S-cy,19
of,O,17
incremental,B-kpi,2
wage,I-kpi,14
and,I-kpi,14
sanitation,I-kpi,14
costs,E-kpi,8
as,O,17
a,O,17
result,O,17
of,O,17
COVID-19,O,17
of,O,17
which,O,17
$,O,17
44,O,17
and,O,17
$,O,17
64,O,17
were,O,17
recorded,O,17
in,O,17
the,O,17
third,O,17
and,O,17
fourth,O,17
quarters,O,17
",",O,17
respectively,O,17
.,O,17
(,O,17
2,O,17
),O,17
Includes,O,17
$,O,17
456,S-cy,19
of,O,17
incremental,B-kpi,2
wage,I-kpi,14
and,I-kpi,14
sanitation,I-kpi,14
costs,E-kpi,8
as,O,17
a,O,17
result,O,17
of,O,17
COVID-19,O,17
of,O,17
which,O,17
$,O,17
239,O,17
and,O,17
$,O,17
217,O,17
were,O,17
recorded,O,17
in,O,17
the,O,17
third,O,17
and,O,17
fourth,O,17
quarters,O,17
",",O,17
respectively,O,17
.,O,17
(,O,17
3,O,17
),O,17
Includes,O,17
a,O,17
$,O,17
84,S-cy,19
benefit,B-attr,0
due,I-attr,12
to,I-attr,12
a,I-attr,12
partial,I-attr,12
reversal,I-attr,12
of,I-attr,12
an,I-attr,12
accrual,I-attr,12
for,I-attr,12
a,E-attr,6
product,B-kpi,2
tax,I-kpi,14
assessment,E-kpi,8
in,O,17
2019,O,17
.,O,17
The,O,17
following,O,17
table,O,17
presents,O,17
information,O,17
about,O,17
the,O,17
Company,O,17
’s,O,17
assets,O,17
and,O,17
liabilities,O,17
that,O,17
are,O,17
measured,O,17
at,O,17
fair,O,17
value,O,17
as,O,17
of,O,17
January,O,17
31,O,17
",",O,17
2021,O,17
and,O,17
indicates,O,17
the,O,17
fair,O,17
value,O,17
hierarchy,O,17
of,O,17
the,O,17
valuation,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
(,O,17
1,O,17
),O,17
Included,O,17
in,O,17
“,O,17
cash,B-kpi,2
and,I-kpi,14
cash,I-kpi,14
equivalents,E-kpi,8
”,O,17
in,O,17
the,O,17
accompanying,O,17
consolidated,O,17
balance,O,17
sheet,O,17
in,O,17
addition,O,17
to,O,17
$,O,17
2.8,S-cy,19
billion,O,17
of,O,17
cash,O,17
",",O,17
as,O,17
of,O,17
January,O,17
31,O,17
",",O,17
2021,O,17
.,O,17
Rent,B-kpi,2
expense,E-kpi,8
was,O,17
$,O,17
365,S-py1,27
million,O,17
for,O,17
fiscal,O,17
2019,O,17
.,O,17
Intangible,O,17
assets,O,17
acquired,O,17
through,O,17
business,O,17
combinations,O,17
are,O,17
as,O,17
follows,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
(,O,17
1,O,17
),O,17
The,O,17
Company,O,17
retired,O,17
$,O,17
576,S-cy,19
million,O,17
of,O,17
fully,B-kpi,2
depreciated,I-kpi,14
intangible,I-kpi,14
assets,E-kpi,8
during,O,17
fiscal,O,17
2021,O,17
",",O,17
of,O,17
which,O,17
$,O,17
485,S-cy,19
million,O,17
were,O,17
included,O,17
in,O,17
acquired,B-thereof,5
developed,I-thereof,16
technology,E-thereof,11
",",O,17
$,O,17
57,S-cy,19
million,O,17
in,O,17
customer,B-thereof,5
relationships,E-thereof,11
and,O,17
$,O,17
34,S-cy,19
million,O,17
in,O,17
other,S-thereof,28
.,O,17
Specifically,O,17
",",O,17
the,O,17
Company,O,17
recorded,O,17
operating,B-kpi,2
lease,I-kpi,14
ROU,I-kpi,14
assets,E-kpi,8
of,O,17
approximately,O,17
$,O,17
2.9,S-cy,19
billion,O,17
and,O,17
corresponding,O,17
operating,B-kpi,2
lease,I-kpi,14
liabilities,E-kpi,8
of,O,17
$,O,17
3.1,S-cy,19
billion,O,17
on,O,17
its,O,17
opening,O,17
consolidated,O,17
balance,O,17
sheet,O,17
.,O,17
Subscription,O,17
and,O,17
support,O,17
revenues,O,17
consisted,O,17
of,O,17
the,O,17
following,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
(,O,17
1,O,17
),O,17
Includes,O,17
approximately,O,17
$,O,17
652,S-cy,19
million,O,17
of,O,17
revenue,S-kpi,24
in,O,17
Fiscal,O,17
2020,O,17
from,O,17
the,O,17
Tableau,O,17
acquisition,O,17
.,O,17
The,O,17
following,O,17
table,O,17
presents,O,17
information,O,17
about,O,17
the,O,17
Company,O,17
’s,O,17
assets,O,17
and,O,17
liabilities,O,17
that,O,17
are,O,17
measured,O,17
at,O,17
fair,O,17
value,O,17
as,O,17
of,O,17
January,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
indicates,O,17
the,O,17
fair,O,17
value,O,17
hierarchy,O,17
of,O,17
the,O,17
valuation,O,17
(,O,17
in,O,17
millions,O,17
),O,17
:,O,17
___________,O,17
(,O,17
1,O,17
),O,17
Included,O,17
in,O,17
“,O,17
cash,B-kpi,2
and,I-kpi,14
cash,I-kpi,14
equivalents,E-kpi,8
”,O,17
in,O,17
the,O,17
accompanying,O,17
consolidated,O,17
balance,O,17
sheet,O,17
as,O,17
of,O,17
January,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
in,O,17
addition,O,17
to,O,17
$,O,17
2.1,S-cy,19
billion,O,17
of,O,17
cash,S-thereof,28
.,O,17
Depreciation,O,17
and,O,17
amortization,B-kpi,2
expenses,I-kpi,14
for,I-kpi,14
property,I-kpi,14
and,I-kpi,14
equipment,E-kpi,8
were,O,17
approximately,O,17
$,O,17
0.8,S-cy,19
billion,O,17
",",O,17
$,O,17
0.9,S-py,26
billion,O,17
",",O,17
and,O,17
$,O,17
1.0,S-py1,27
billion,O,17
for,O,17
fiscal,O,17
2021,O,17
",",O,17
2020,O,17
",",O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
The,O,17
allowance,B-kpi,2
for,I-kpi,14
future,I-kpi,14
sales,E-kpi,8
returns,O,17
as,O,17
of,O,17
July,O,17
31,O,17
",",O,17
2021,O,17
and,O,17
July,O,17
25,O,17
",",O,17
2020,O,17
was,O,17
$,O,17
55,S-cy,19
million,O,17
and,O,17
$,O,17
79,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
and,O,17
was,O,17
recorded,O,17
as,O,17
a,O,17
reduction,O,17
of,O,17
our,O,17
accounts,O,17
receivable,O,17
and,O,17
revenue,O,17
.,O,17
Total,O,17
revenue,S-kpi,24
includes,O,17
SPVSS,B-thereof,5
business,I-thereof,16
revenue,E-thereof,11
of,O,17
$,O,17
168,S-py,26
million,O,17
for,O,17
fiscal,O,17
2019,O,17
.,O,17
Depreciation,B-thereof,5
and,I-thereof,16
amortization,I-thereof,16
expenses,E-thereof,11
for,O,17
property,B-kpi,2
and,I-kpi,14
equipment,E-kpi,8
were,O,17
approximately,O,17
$,O,17
0.9,S-cy,19
billion,O,17
",",O,17
$,O,17
1.0,S-py,26
billion,O,17
",",O,17
and,O,17
$,O,17
1.1,S-py1,27
billion,O,17
for,O,17
fiscal,O,17
2020,O,17
",",O,17
2019,O,17
",",O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
The,B-thereof,5
allowance,I-thereof,16
for,I-thereof,16
future,I-thereof,16
sales,I-thereof,16
returns,E-thereof,11
as,O,17
of,O,17
July,O,17
25,O,17
",",O,17
2020,O,17
and,O,17
July,O,17
27,O,17
",",O,17
2019,O,17
was,O,17
$,O,17
79,S-cy,19
million,O,17
and,O,17
$,O,17
84,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
and,O,17
was,O,17
recorded,O,17
as,O,17
a,O,17
reduction,O,17
of,O,17
our,O,17
accounts,B-kpi,2
receivable,I-kpi,14
and,I-kpi,14
revenue,E-kpi,8
.,O,17
In,O,17
connection,O,17
with,O,17
the,O,17
adoption,O,17
of,O,17
ASC,O,17
842,O,17
",",O,17
we,O,17
recognized,O,17
$,O,17
1.2,S-cy,19
billion,O,17
of,O,17
operating,B-thereof,5
lease,I-thereof,16
ROU,I-thereof,16
assets,E-thereof,11
",",O,17
which,O,17
was,O,17
included,O,17
in,O,17
other,B-kpi,2
assets,E-kpi,8
and,O,17
$,O,17
1.2,S-cy,19
billion,O,17
of,O,17
operating,B-thereof,5
lease,I-thereof,16
liabilities,E-thereof,11
which,O,17
was,O,17
included,O,17
in,O,17
other,B-kpi,2
current,I-kpi,14
liabilities,I-kpi,14
and,I-kpi,14
other,I-kpi,14
long-term,I-kpi,14
liabilities,E-kpi,8
.,O,17
Total,B-kpi,2
revenue,E-kpi,8
includes,O,17
SPVSS,O,17
business,O,17
revenue,O,17
of,O,17
$,O,17
168,S-py,26
million,O,17
and,O,17
$,O,17
903,S-py1,27
million,O,17
for,O,17
fiscal,O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
Supplementary,O,17
Financial,O,17
Data,O,17
(,O,17
Unaudited,O,17
),O,17
(,O,17
in,O,17
millions,O,17
",",O,17
except,O,17
per-share,O,17
amounts,O,17
),O,17
(,O,17
1,O,17
),O,17
In,O,17
the,O,17
fourth,O,17
quarter,O,17
of,O,17
fiscal,O,17
2019,O,17
",",O,17
we,O,17
recorded,O,17
an,O,17
$,O,17
872,S-py,26
million,O,17
charge,S-kpi,24
which,O,17
was,O,17
the,O,17
reversal,B-attr,0
of,I-attr,12
the,I-attr,12
previously,I-attr,12
recorded,I-attr,12
benefit,I-attr,12
associated,I-attr,12
with,I-attr,12
the,I-attr,12
U.S,I-attr,12
.,I-attr,12
taxation,I-attr,12
of,I-attr,12
deemed,I-attr,12
foreign,I-attr,12
dividends,I-attr,12
recorded,I-attr,12
in,I-attr,12
fiscal,E-attr,6
2018,O,17
as,O,17
a,O,17
result,O,17
of,O,17
a,O,17
retroactive,O,17
final,O,17
U.S,O,17
.,O,17
Treasury,O,17
regulation,O,17
issued,O,17
during,O,17
the,O,17
quarter,O,17
.,O,17
(,O,17
1,O,17
),O,17
In,O,17
the,O,17
fourth,O,17
quarter,O,17
of,O,17
fiscal,O,17
2019,O,17
",",O,17
we,O,17
recorded,O,17
an,O,17
$,O,17
872,S-py,26
million,O,17
charge,S-kpi,24
which,O,17
was,O,17
the,O,17
reversal,B-attr,0
of,I-attr,12
the,I-attr,12
previously,I-attr,12
recorded,I-attr,12
benefit,I-attr,12
associated,I-attr,12
with,I-attr,12
the,I-attr,12
U.S,I-attr,12
.,I-attr,12
taxation,I-attr,12
of,I-attr,12
deemed,I-attr,12
foreign,I-attr,12
dividends,I-attr,12
recorded,E-attr,6
in,O,17
fiscal,O,17
2018,O,17
as,O,17
a,O,17
result,O,17
of,O,17
a,O,17
retroactive,O,17
final,O,17
U.S,O,17
.,O,17
Treasury,O,17
regulation,O,17
issued,O,17
during,O,17
the,O,17
quarter,O,17
.,O,17
2,O,17
Refer,O,17
to,O,17
Note,O,17
21,O,17
beginning,O,17
on,O,17
page,O,17
87,O,17
",",O,17
for,O,17
reclassified,B-kpi,2
components,E-kpi,8
totaling,O,17
$,O,17
"1,084",S-cy,19
that,O,17
are,O,17
included,B-attr,0
in,I-attr,12
employee,I-attr,12
benefit,I-attr,12
costs,E-attr,6
for,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
.,O,17
Related,O,17
income,O,17
taxes,O,17
for,O,17
the,O,17
same,O,17
period,O,17
",",O,17
totaling,O,17
$,O,17
252,S-cy,19
",",O,17
are,O,17
reflected,O,17
in,O,17
Income,B-kpi,2
Tax,I-kpi,14
Expense,E-kpi,8
on,O,17
the,O,17
Consolidated,O,17
Statement,O,17
of,O,17
Income,O,17
.,O,17
"""",O,17
Distributions,B-kpi,2
more,I-kpi,14
(,I-kpi,14
less,I-kpi,14
),I-kpi,14
than,I-kpi,14
income,I-kpi,14
from,I-kpi,14
equity,E-kpi,8
affiliates,O,17
",",O,17
"""",O,17
“,O,17
Depreciation,S-thereof,28
",",O,17
depletion,B-thereof,5
and,I-thereof,16
amortization,E-thereof,11
",",O,17
”,O,17
“,O,17
Deferred,B-thereof,5
income,I-thereof,16
tax,I-thereof,16
provision,E-thereof,11
",",O,17
”,O,17
“,O,17
Dry,B-thereof,5
hole,I-thereof,16
expense,E-thereof,11
",",O,17
”,O,17
and,O,17
"""",O,17
Net,B-thereof,5
decrease,I-thereof,16
(,I-thereof,16
increase,I-thereof,16
),I-thereof,16
in,I-thereof,16
operating,I-thereof,16
working,I-thereof,16
capital,E-thereof,11
"""",O,17
collectively,O,17
include,O,17
approximately,O,17
$,O,17
4.8,S-cy,19
billion,O,17
in,O,17
non-cash,O,17
reductions,O,17
in,O,17
2020,O,17
relating,O,17
to,O,17
impairments,O,17
and,O,17
other,O,17
non-cash,O,17
charges,O,17
.,O,17
The,O,17
major,O,17
components,O,17
of,O,17
“,O,17
Capital,O,17
expenditures,O,17
”,O,17
and,O,17
the,O,17
reconciliation,O,17
of,O,17
this,O,17
amount,O,17
to,O,17
the,O,17
reported,O,17
capital,O,17
and,O,17
exploratory,O,17
expenditures,O,17
",",O,17
including,O,17
equity,O,17
affiliates,O,17
",",O,17
are,O,17
presented,O,17
in,O,17
the,O,17
following,O,17
table,O,17
.,O,17
*,O,17
Excludes,O,17
non-cash,B-kpi,2
movements,E-kpi,8
of,O,17
$,O,17
816,S-cy,19
in,O,17
2020,O,17
",",O,17
$(,O,17
239,S-py,26
),O,17
in,O,17
2019,O,17
and,O,17
$,O,17
25,S-py1,27
in,O,17
2018,O,17
.,O,17
Total,B-kpi,2
lease,I-kpi,14
costs,I-kpi,14
incurred,I-kpi,14
for,I-kpi,14
operating,I-kpi,14
and,I-kpi,14
finance,I-kpi,14
leases,E-kpi,8
were,O,17
as,O,17
follows,O,17
:,O,17
1,O,17
Net,B-thereof,5
rental,I-thereof,16
expense,E-thereof,11
of,O,17
$,O,17
816,S-py1,27
for,O,17
2018,O,17
.,O,17
Assets,O,17
Held,O,17
for,O,17
Sale,O,17
At,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
the,O,17
company,O,17
classified,O,17
$,O,17
"1,101",S-cy,19
of,O,17
net,B-attr,0
properties,I-attr,12
",",I-attr,12
plant,I-attr,12
and,I-attr,12
equipment,E-attr,6
as,O,17
“,O,17
Assets,B-kpi,2
held,I-kpi,14
for,I-kpi,14
sale,E-kpi,8
”,O,17
on,O,17
the,O,17
Consolidated,O,17
Balance,O,17
Sheet,O,17
.,O,17
Equity,B-kpi,2
Retained,I-kpi,14
earnings,E-kpi,8
at,O,17
December,O,17
31,O,17
